Student_ID,First_Name,Last_Name,Department,Gender,Age,Attendance (%),Attendence Category,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Study_Hours_Category,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S3283,Liam,Brown,Engineering,Male,18,53.06,Low,44.49,79.63,62.39,92.67,70.3,91.69,73.53,C,29.5,High,Yes,Yes,None,Low,4,6.3
S3284,Sara,Johnson,Mathematics,Male,23,76.1,Medium,42.59,40.01,95.16,72.13,76.2,55.74,63.64,F,12.6,Medium,No,No,Master's,Medium,6,8.9
S3285,Liam,Johnson,CS,Male,19,69,Low,49.39,43.78,55.5,67.95,68.9,54.59,56.69,F,29.4,High,Yes,No,Bachelor's,Medium,4,5.6
S3286,John,Johnson,CS,Male,22,52.23,Low,78.47,64.5,92.15,72.77,64.7,95.11,77.95,B,13.3,Medium,No,Yes,None,Medium,5,8.8
S3287,Ahmed,Brown,CS,Female,21,66.76,Low,63.94,90.46,54.43,82.64,54.8,87.26,72.26,C,10.8,Medium,Yes,Yes,PhD,Medium,10,8.1
S3288,Ahmed,Smith,CS,Female,20,69.57,Low,89.53,48.7,51.25,68.36,47.9,52.65,59.73,F,9.6,Low,Yes,Yes,PhD,High,3,5.7
S3289,Ali,Davis,Business,Female,18,99.5,High,44.32,73.28,61.75,88.75,99.6,53.98,70.28,D,15.3,Medium,Yes,No,PhD,High,7,4.1
S3290,Emma,Jones,Mathematics,Female,21,60.39,Low,51.78,80.71,66.65,95.2,33.8,84.25,68.73,C,10.9,Medium,No,Yes,High School,High,3,5.4
S3291,Liam,Williams,Business,Male,23,77.24,Medium,58,53.77,81.33,64.12,8.8,68.52,55.76,D,22.4,High,Yes,Yes,High School,High,5,4.6
S3292,John,Smith,CS,Female,22,99.37,High,77.6,70.74,56.59,98.25,76.5,86.21,77.65,C,11,Medium,No,No,PhD,High,2,6.1
S3293,Liam,Williams,CS,Male,20,89.6,High,81.11,94.68,71.87,81.14,21.4,70.22,70.07,C,25.9,High,Yes,No,None,Medium,10,8.7
S3294,Liam,Jones,CS,Male,20,99.67,High,47.45,70.73,60.21,93.91,53.3,98.39,70.67,C,25.9,High,No,No,High School,High,10,6.6
S3295,Maria,Brown,Business,Male,23,98.41,High,96.63,49.44,92.77,55.2,9.6,84.72,64.73,C,12.1,Medium,Yes,Yes,Bachelor's,Medium,8,6.2
S3296,Ali,Johnson,CS,Female,22,74.48,Medium,60.46,77.67,52.25,62.57,61.9,52.33,61.2,D,23.8,High,Yes,Yes,Master's,Medium,4,5.1
S3297,John,Johnson,Mathematics,Male,20,84.82,Medium,82.79,75.53,67.8,66.05,94.4,66.53,75.52,C,26.4,High,Yes,Yes,High School,Low,1,7.1
S3298,John,Brown,CS,Female,22,55.52,Low,71.45,41.62,81.57,65.14,72.3,78.18,68.38,D,19.8,Medium,Yes,No,High School,High,2,6.3
S3299,Liam,Smith,Mathematics,Female,20,72.06,Medium,53.37,45.44,95.65,58.59,21.5,57.09,55.27,F,14.2,Medium,Yes,Yes,None,High,7,7.9
S3300,Ali,Smith,Mathematics,Female,19,90.45,High,90.77,49.41,93.4,93.41,97.1,50.13,79.04,D,16,Medium,Yes,Yes,None,Medium,7,6.6
S3301,Ahmed,Williams,CS,Female,23,75.27,Medium,89.09,48.18,94.76,70.93,30.7,53.97,64.61,D,24.7,High,Yes,Yes,Bachelor's,Medium,2,8.4
S3302,John,Brown,Business,Female,22,85.13,High,63.76,55.57,53.14,98.16,43.7,76.21,65.09,D,12.3,Medium,No,No,Bachelor's,Low,8,7.9
S3303,Ahmed,Smith,Engineering,Male,21,87.29,High,75.32,67.25,92.05,79.17,49.8,81.61,74.2,C,13.4,Medium,No,Yes,Bachelor's,Low,1,4.7
S3304,Ali,Brown,Engineering,Male,19,62.67,Low,55.47,62.3,89,56.92,99.1,54.65,69.57,D,9,Low,No,No,Bachelor's,Medium,4,4.7
S3305,Ahmed,Jones,Mathematics,Female,24,93.78,High,81.39,93.44,95.12,77.3,6.9,83.26,72.9,B,15,Medium,Yes,No,High School,Medium,8,4.1
S3306,Sara,Johnson,Business,Male,21,72.99,Medium,58.54,76.73,65.58,99.68,69.7,80.86,75.18,C,7.2,Low,No,No,Bachelor's,Medium,5,5.8
S3307,Maria,Johnson,Engineering,Female,23,60.51,Low,90.64,92.57,95.59,78.26,36.2,96.99,81.71,B,13,Medium,No,No,Bachelor's,Low,8,4.3
S3308,Omar,Johnson,CS,Male,20,93.27,High,53.04,71.62,70.13,50.09,7.8,92.03,57.45,D,14.3,Medium,No,No,PhD,High,8,6.2
S3309,John,Brown,CS,Male,24,70.89,Medium,40.89,45.39,81.7,96.65,93.5,97.16,75.88,C,11.4,Medium,No,No,High School,Low,9,5.2
S3310,Emma,Brown,Mathematics,Male,21,87.52,High,56.11,67.8,71.21,61.74,59,98.31,69.03,C,7.5,Low,Yes,Yes,High School,Low,1,6.5
S3311,Maria,Williams,Business,Male,19,77.4,Medium,51.46,89.32,71.38,84.43,75.4,72.04,74.01,C,18,Medium,No,No,High School,Low,1,4.8
S3312,Omar,Johnson,Business,Male,24,69.09,Low,70.5,51.65,77.33,75.75,24,74.4,62.27,D,26.6,High,No,No,Master's,Medium,9,6.7
S3313,Ahmed,Williams,Engineering,Male,24,90.49,High,52.22,45.47,67.8,66.27,76.2,64.08,62.01,F,13.4,Medium,Yes,Yes,Bachelor's,Low,7,8.8
S3314,John,Johnson,Engineering,Male,22,79.22,Medium,85.79,59.77,89.64,64.13,82.8,75.42,76.26,C,10.9,Medium,No,No,Bachelor's,High,9,7.2
S3315,Ahmed,Williams,CS,Male,18,69.53,Low,54.48,63.33,81.68,96.44,43.1,57.54,66.1,D,12.1,Medium,Yes,Yes,Bachelor's,Low,2,6.8
S3316,Sara,Williams,Mathematics,Male,21,55.48,Low,82.42,58.38,84.49,95.6,57.2,83.57,76.94,C,26.5,High,No,No,None,High,8,7.9
S3317,Ali,Jones,Business,Male,18,94.77,High,74.71,48.11,61.55,75.66,97.2,51.25,68.08,D,18.2,Medium,Yes,Yes,None,High,1,4
S3318,John,Williams,Engineering,Male,23,51.77,Low,99.17,55.05,98.48,62.92,84.7,61.78,77.02,C,8.3,Low,Yes,Yes,None,Medium,4,5.4
S3319,Omar,Brown,Engineering,Male,21,93.16,High,99.99,80.94,83.01,55.12,44.5,60.4,70.66,C,22.7,High,No,No,Master's,Medium,8,8.9
S3320,Omar,Williams,Mathematics,Male,21,68,Low,92.17,63.16,59.86,57.83,66.5,96.89,72.74,C,8.9,Low,Yes,Yes,Bachelor's,Medium,4,7.9
S3321,Sara,Johnson,Mathematics,Female,22,81.97,Medium,85.6,77.95,87.52,76.11,78.4,57.25,77.14,C,6.5,Low,Yes,Yes,High School,High,3,4.5
S3322,Sara,Williams,CS,Male,20,96.11,High,63.19,72.18,58.69,65.39,2.4,94.54,59.4,C,11.4,Medium,Yes,Yes,High School,Medium,7,5.6
S3323,Liam,Smith,Mathematics,Male,19,57.59,Low,85.2,72.94,53.17,52.1,58.8,56.22,63.07,D,9.2,Low,No,No,PhD,High,5,6.2
S3324,John,Davis,CS,Male,19,78.35,Medium,97.4,54.91,76.38,72.76,98.5,82.53,80.41,C,20.1,Medium,Yes,No,None,Medium,1,8.7
S3325,Ahmed,Johnson,CS,Male,19,88.22,High,41.4,71.29,77.68,87.31,94.7,65.99,73.06,D,17.1,Medium,No,Yes,Master's,Medium,4,6.9
S3326,Emma,Smith,Mathematics,Male,23,87.88,High,72.27,41.42,59.45,94.58,83.2,65.8,69.45,D,23.1,High,No,No,PhD,High,4,4.4
S3327,Omar,Johnson,Mathematics,Male,24,76.28,Medium,53.08,65.9,67.42,79.26,10.6,99.91,62.7,C,17.8,Medium,Yes,Yes,Master's,Medium,1,6.5
S3328,Omar,Brown,Mathematics,Female,20,81.24,Medium,73.47,74.36,97.29,86.16,99.4,61.3,82,C,15.5,Medium,Yes,No,High School,Low,10,5.4
S3329,Sara,Davis,Mathematics,Female,18,87.88,High,67.99,50.92,64.25,68.2,61,60.13,62.08,D,18.2,Medium,No,Yes,Bachelor's,Low,5,5.7
S3330,Maria,Davis,Mathematics,Female,19,92.05,High,74.55,55.39,57.78,74.81,22.3,79.47,60.72,D,15.9,Medium,No,Yes,High School,Low,2,4.6
S3331,Sara,Brown,CS,Male,18,88.09,High,73.06,53.17,99.63,86.48,67.4,87.04,77.8,C,5.9,Low,Yes,No,High School,Low,8,6.3
S3332,Emma,Davis,Engineering,Male,20,67.7,Low,97.61,44.23,65.12,86.38,85.7,99.13,79.7,C,22,High,No,Yes,None,High,9,7.3
S3333,Ahmed,Brown,Business,Male,23,99.84,High,73.13,60.87,84.01,71.23,11.2,85.07,64.25,C,29.1,High,No,Yes,High School,Medium,2,7.8
S3334,Ahmed,Smith,Business,Female,20,71.73,Medium,90.77,98.74,61.58,77.18,91.6,78.09,82.99,B,15.6,Medium,Yes,Yes,Master's,Low,10,7.5
S3335,Maria,Jones,CS,Male,22,51.22,Low,59.19,61.23,77.51,96.19,92,70.46,76.1,C,15.6,Medium,No,Yes,Bachelor's,High,10,7.3
S3336,Omar,Johnson,CS,Male,24,68.13,Low,66.29,67.63,69.31,81.6,1.3,79.76,60.98,D,6.1,Low,No,No,None,High,4,8.3
S3337,Sara,Brown,Engineering,Female,19,56.39,Low,68.22,79.19,98.08,82.13,90,80.04,82.94,B,27.3,High,Yes,No,PhD,Medium,2,5.7
S3338,Liam,Johnson,Mathematics,Female,23,56.07,Low,56.72,78.91,71.64,89.23,94.7,60.89,75.35,C,28.2,High,No,No,High School,Low,5,5.1
S3339,Ahmed,Smith,CS,Male,22,64.08,Low,62.79,96.99,79.21,55.76,3.8,83.56,63.69,C,25.3,High,Yes,Yes,None,Low,7,4.4
S3340,Emma,Jones,Business,Male,19,52.67,Low,75.91,91.45,97.24,76.14,29.4,60.22,71.73,C,7.7,Low,Yes,Yes,None,High,5,4.8
S3341,John,Smith,Mathematics,Male,20,84.43,Medium,74.81,87.64,99.46,97.97,37.3,74.5,78.61,B,27.5,High,Yes,Yes,None,High,5,4.7
S3342,Ali,Davis,CS,Male,20,53.7,Low,78.19,97.1,55.08,68.08,34.9,62.99,66.06,C,5.6,Low,Yes,No,Master's,Low,2,8.6
S3343,Ali,Johnson,Mathematics,Female,21,60.16,Low,61.11,53.85,91.72,64.75,75.9,65.64,68.83,D,16.1,Medium,Yes,Yes,PhD,Medium,3,4.9
S3344,Ali,Jones,Business,Male,21,54.64,Low,58.95,77.02,69.11,80.06,35.8,80.69,66.94,C,17.5,Medium,Yes,Yes,None,High,6,4.5
S3345,Liam,Davis,Mathematics,Male,20,53.16,Low,76.7,93.23,79.74,61.06,95.7,53.22,76.61,C,25.9,High,No,Yes,Master's,High,6,6
S3346,Omar,Jones,CS,Female,20,63.39,Low,47.97,77.45,68.75,77.8,99.5,50.6,70.35,D,23.8,High,Yes,No,PhD,Medium,1,4.8
S3347,Sara,Davis,CS,Male,18,78.59,Medium,55.18,98.65,70.06,57.78,31.7,56.53,61.65,D,24.9,High,No,No,Bachelor's,Medium,1,4.7
S3348,Maria,Smith,Business,Male,24,98.23,High,42.53,46.02,57.94,78.99,50.9,58.44,55.8,F,26.7,High,No,No,Master's,High,10,5.8
S3349,Liam,Brown,Engineering,Female,18,93.78,High,44.36,66.36,78.64,80.12,55.8,59.89,64.2,D,16.9,Medium,No,Yes,None,High,9,8.6
S3350,Liam,Johnson,Engineering,Female,24,93.8,High,54.6,98.64,77.34,70.92,57.9,88.7,74.68,B,24.5,High,Yes,Yes,High School,Low,2,4.2
S3351,Ahmed,Williams,Mathematics,Male,22,58.8,Low,41.17,62.77,59.47,69.14,37.4,72.34,57.05,D,6.7,Low,Yes,No,Master's,High,2,5
S3352,John,Williams,CS,Female,21,63.25,Low,54.72,84.37,77.09,62.27,16.6,73.5,61.43,D,16.1,Medium,Yes,Yes,Bachelor's,High,9,8.1
S3353,Liam,Smith,CS,Female,21,53.82,Low,79.3,41.82,98.66,66.55,5.5,82.22,62.34,D,5.8,Low,No,No,PhD,High,5,5.2
S3354,Emma,Johnson,Business,Male,20,88.92,High,43.67,81.69,85.72,74.92,10.6,86.46,63.84,C,27.9,High,Yes,No,Bachelor's,Low,6,6.2
S3355,John,Johnson,Business,Female,20,53.49,Low,66.2,96.08,74.05,62.38,90.1,50.18,73.17,C,29,High,No,No,PhD,Medium,3,4.5
S3356,Emma,Smith,CS,Male,22,77.83,Medium,94.79,62.96,95.8,89.14,28,92.84,77.26,B,7.1,Low,Yes,Yes,Master's,Medium,7,8
S3357,Omar,Johnson,Business,Male,23,62.39,Low,87.48,41.28,78.77,85.45,7.7,99.42,66.68,C,18.3,Medium,No,No,PhD,Medium,2,7.7
S3358,Sara,Brown,Engineering,Male,23,62.17,Low,58.33,41.67,56.75,63.47,62.4,56.09,56.45,F,13.1,Medium,Yes,No,None,High,5,4.6
S3359,Ali,Smith,Engineering,Male,23,99.54,High,95.49,93.52,77.38,54.87,7.5,82.55,68.55,C,13.6,Medium,No,Yes,Master's,High,4,8.7
S3360,Liam,Brown,Mathematics,Female,21,87.84,High,59.78,83.35,59.05,50.01,7,50.12,51.55,F,16.3,Medium,Yes,No,High School,Medium,8,7
S3361,Sara,Johnson,Business,Male,18,91.85,High,44.35,46.4,88.38,79.84,62.2,52.45,62.27,F,8.1,Low,Yes,No,Bachelor's,Low,2,8
S3362,Omar,Smith,Mathematics,Male,23,78.6,Medium,99.64,43.28,98.36,60.57,59.1,64.25,70.87,D,9.5,Low,Yes,Yes,Bachelor's,High,1,7.8
S3363,Maria,Johnson,Business,Male,19,93.55,High,92.2,88.29,68.04,50.63,4.1,92.32,65.93,C,19.4,Medium,Yes,Yes,Master's,Low,2,6.6
S3364,Maria,Smith,Business,Male,22,82.27,Medium,67.96,88.59,71.75,67.95,46,82.63,70.81,C,5.5,Low,No,No,High School,Low,2,7.7
S3365,Omar,Johnson,Engineering,Female,23,97.31,High,79.98,47.23,71.07,98.1,43.6,72.29,68.71,D,20,Medium,Yes,No,Master's,High,8,5.2
S3366,Emma,Brown,CS,Female,19,64.07,Low,80.27,58.09,64.26,84.5,54.7,71.93,68.96,D,13,Medium,No,Yes,None,Medium,1,4.1
S3367,Ahmed,Brown,Business,Female,23,79.77,Medium,51.67,86.8,89.71,92.89,73.8,73.3,78.03,C,25.8,High,No,No,None,Low,1,5.7
S3368,Ahmed,Johnson,Business,Male,18,84.51,Medium,52,71.52,80.89,57.24,28.3,65.55,59.25,D,20,Medium,No,Yes,High School,Medium,10,4.8
S3369,Emma,Smith,Business,Female,18,69.65,Low,68.17,97.4,53.2,53.66,43.3,93.89,68.27,C,22.7,High,Yes,Yes,Master's,High,1,8.9
S3370,Maria,Williams,CS,Female,23,93.99,High,94.69,68.86,91.94,50.58,79.3,78.39,77.29,C,7.9,Low,Yes,No,High School,Low,3,8.6
S3371,Maria,Brown,Mathematics,Male,19,98.99,High,40.6,80.62,59.35,97.78,92.3,74.2,74.14,C,11.6,Medium,Yes,No,High School,High,5,4.7
S3372,Liam,Brown,Mathematics,Female,22,74.69,Medium,86.95,70.59,98.96,65.01,89.1,73.25,80.64,C,29.9,High,Yes,Yes,None,High,8,5.7
S3373,Maria,Davis,Business,Male,19,69.53,Low,43.45,96.58,68.83,72.98,47.8,96.79,71.07,C,15.8,Medium,Yes,No,None,Low,8,6.5
S3374,Sara,Williams,Business,Female,22,73.6,Medium,68.69,63.92,80.82,69.73,52.1,86.18,70.24,C,14,Medium,No,No,High School,Low,10,6
S3375,Maria,Johnson,Mathematics,Female,23,92.64,High,78.27,53.79,53.89,86.52,52.9,57.24,63.77,D,26.8,High,Yes,Yes,High School,Medium,5,7.5
S3376,John,Smith,Mathematics,Female,22,82.27,Medium,81.21,59.6,67.23,65.5,86.9,71.85,72.05,D,5.8,Low,Yes,No,PhD,Low,5,6.5
S3377,Liam,Davis,Engineering,Female,20,52.24,Low,43.51,91.17,90.12,76.77,84,64.42,75,C,18.4,Medium,Yes,Yes,None,High,7,6.8
S3378,Ali,Johnson,Business,Male,21,77.11,Medium,65.12,69.88,73.86,99.78,31.2,99.34,73.2,C,10.3,Medium,No,No,High School,Medium,1,7.4
S3379,Maria,Jones,Mathematics,Male,24,50.87,Low,75.03,61.26,95.23,72.2,16.3,70.77,65.13,C,14.2,Medium,Yes,No,PhD,High,1,4.1
S3380,Emma,Brown,Engineering,Female,21,88.93,High,43.96,72.66,78.76,77.56,37.9,53.39,60.71,D,10,Medium,No,Yes,High School,Medium,1,4.1
S3381,Ali,Jones,CS,Male,18,66.42,Low,48.11,47.99,96.43,75.13,28.8,70.56,61.17,D,5.9,Low,Yes,Yes,PhD,High,8,4.9
S3382,Sara,Brown,Business,Female,20,73.6,Medium,79.82,40.32,99.13,90.16,95.1,66.07,78.43,C,15.4,Medium,No,No,High School,Medium,8,7.6
S3383,Emma,Brown,Mathematics,Female,21,89.93,High,71.3,56.84,72.69,63.34,26.6,79.98,61.79,D,24.7,High,Yes,No,Master's,Low,4,5.2
S3384,Ali,Jones,Business,Female,23,52.32,Low,49.71,76.3,78.26,58.52,18.1,61.3,57.03,D,28.8,High,No,Yes,None,High,5,8.6
S3385,Emma,Jones,Engineering,Female,22,57.93,Low,72.11,82.7,91.75,87.7,89.9,51.8,79.33,C,20.6,Medium,Yes,Yes,High School,High,7,4.4
S3386,Sara,Johnson,Mathematics,Female,22,69.9,Low,94.76,89.6,61.08,70.78,8.6,54.79,63.27,D,14.7,Medium,Yes,No,Bachelor's,Medium,6,6.9
S3387,Liam,Davis,CS,Female,19,61.5,Low,40.94,95.6,93.08,95.69,26,64.16,69.25,C,24.2,High,Yes,Yes,Bachelor's,Low,2,4.1
S3388,John,Davis,CS,Male,19,66.9,Low,78.56,64.73,79.6,82.21,43.9,67.42,69.4,C,17.6,Medium,No,Yes,PhD,Low,7,8.9
S3389,Sara,Jones,Engineering,Male,22,99.91,High,44.42,84.43,86.28,78.22,59.5,91.72,74.1,C,14.2,Medium,Yes,Yes,None,Medium,2,5.1
S3390,Sara,Johnson,CS,Female,23,91.27,High,40.39,44.48,53.99,53.52,32.8,63.5,48.11,F,9.5,Low,Yes,Yes,PhD,Low,4,6.9
S3391,Emma,Davis,CS,Male,22,94.2,High,49.04,43.45,88.31,86.52,49.6,51.57,61.42,F,24.9,High,Yes,Yes,None,Low,4,8.8
S3392,Liam,Johnson,CS,Female,19,96.85,High,65.37,47.49,65.54,84.3,19.9,89.04,61.94,D,17.5,Medium,Yes,Yes,Bachelor's,Medium,5,4.2
S3393,Omar,Johnson,CS,Male,21,67.05,Low,88.14,66.91,90.26,82,57.4,93.45,79.69,B,29.1,High,No,Yes,Bachelor's,High,1,6.6
S3394,Ahmed,Brown,CS,Male,18,64.85,Low,56.91,52.68,75.46,63.4,40.8,74.62,60.65,D,25,High,Yes,Yes,PhD,Medium,3,6.6
S3395,Maria,Davis,CS,Male,19,61.7,Low,77.54,57.22,63.73,97.34,84.9,64.25,74.16,D,15.5,Medium,Yes,No,Master's,Medium,8,5.8
S3396,Maria,Davis,CS,Female,23,91.51,High,64.67,78.87,97.64,66.08,41.6,88.61,72.91,C,23.5,High,Yes,Yes,Bachelor's,Medium,6,7.3
S3397,John,Brown,Mathematics,Male,21,83.98,Medium,54.06,61.51,88.25,57.61,44.4,50.44,59.38,F,16.3,Medium,No,No,None,Low,3,6.7
S3398,John,Jones,CS,Female,21,61.81,Low,70.85,73.44,99.28,99.36,59.2,96.2,83.06,B,7,Low,Yes,No,High School,High,2,5.2
S3399,Maria,Brown,Mathematics,Female,21,68.85,Low,87.85,64.74,68.22,87.31,12.3,93.28,68.95,C,17.9,Medium,Yes,Yes,High School,Low,6,7.5
S3400,Ahmed,Davis,Business,Female,20,75.34,Medium,89.95,50.14,82.46,70.74,15.7,77.24,64.37,D,26.6,High,Yes,No,High School,Low,3,6.3
S3401,Maria,Davis,Engineering,Male,20,76.41,Medium,90.79,44.44,80.58,96.8,79,63.88,75.92,D,26.4,High,No,Yes,Bachelor's,Low,7,6.4
S3402,Omar,Jones,CS,Male,24,94.44,High,60.31,54.17,84.38,54.56,27.3,51.64,55.39,F,19.4,Medium,Yes,No,Master's,High,7,8.8
S3403,Ahmed,Brown,Engineering,Male,21,69.03,Low,87.61,43.46,51.92,54.38,68.5,99.99,67.64,C,14.5,Medium,Yes,No,Bachelor's,Medium,2,6.7
S3404,John,Smith,CS,Female,23,95.43,High,52.73,77.12,64.59,84.12,9.7,88.1,62.73,C,5.3,Low,Yes,Yes,None,Medium,4,7.9
S3405,Ali,Smith,Mathematics,Female,22,72.07,Medium,84.31,87.74,95.47,58.9,82.2,66.94,79.26,C,12.8,Medium,Yes,Yes,Bachelor's,High,3,8.3
S3406,Emma,Jones,CS,Male,23,87.32,High,96.9,60.38,71.19,95.86,98.8,50.96,79.02,C,29.7,High,No,No,Bachelor's,Medium,8,6.9
S3407,Omar,Brown,Business,Female,20,96.51,High,40.82,63.23,98.03,92.02,37.4,81.96,68.91,C,23.2,High,No,No,Bachelor's,High,8,7.9
S3408,Omar,Brown,Engineering,Male,19,95.38,High,66.42,88.97,60.68,65.32,50.6,99.35,71.89,B,22.9,High,Yes,No,Bachelor's,Low,4,5.5
S3409,Liam,Johnson,Engineering,Male,24,52.85,Low,78.87,53.36,99.87,94.44,44.3,85.35,76.03,C,24,High,Yes,No,None,Medium,4,4.9
S3410,John,Davis,Business,Male,20,60.29,Low,82.11,47.15,84.88,52.14,89.4,54.19,68.31,D,20.5,Medium,No,No,Bachelor's,High,6,7.5
S3411,John,Williams,Mathematics,Male,22,73.85,Medium,50.57,70.07,88.82,77.43,1,70.11,59.67,D,19.6,Medium,Yes,Yes,Master's,High,6,8.6
S3412,Sara,Jones,Mathematics,Female,18,71.58,Medium,98.33,78.77,69.84,96.78,65.3,55.46,77.41,C,16.3,Medium,No,No,PhD,High,6,4.2
S3413,Omar,Williams,Business,Male,24,82.04,Medium,76.92,75.98,95.35,92.77,65.2,95.61,83.64,B,16.1,Medium,Yes,Yes,None,High,2,7.8
S3414,Sara,Williams,Engineering,Male,20,97.24,High,49.86,82.83,77.27,67.8,38.2,66.52,63.75,D,26.8,High,No,Yes,Master's,Medium,8,4.1
S3415,Sara,Jones,CS,Male,23,55.62,Low,41.23,43.41,84.05,59.14,21.9,86.67,56.07,D,14.8,Medium,No,Yes,High School,Low,7,6.3
S3416,Emma,Brown,Mathematics,Male,24,72.59,Medium,87,65.69,54.74,60.53,24,54.23,57.7,D,26,High,Yes,Yes,High School,Medium,2,7.4
S3417,Sara,Jones,CS,Male,23,59.62,Low,44.78,54.31,81.58,75.73,80,56.42,65.47,D,25.9,High,Yes,Yes,None,Medium,8,6
S3418,Ahmed,Williams,Engineering,Male,21,94.71,High,48.46,85.55,93.95,79.84,6.6,83.97,66.4,C,24.3,High,No,No,PhD,High,1,5.5
S3419,Maria,Davis,CS,Male,21,98.23,High,74.49,92.36,58.91,51.64,56.4,92.17,71,C,5.9,Low,Yes,No,Bachelor's,Low,10,4.9
S3420,Ali,Davis,Business,Female,21,73.94,Medium,76.21,56.88,86.89,70.68,30.7,60.07,63.57,D,8.7,Low,Yes,No,None,High,7,8.9
S3421,John,Davis,Mathematics,Female,24,55.2,Low,81.21,45.71,51.27,91.52,26.5,70.92,61.19,D,12.9,Medium,Yes,No,Bachelor's,Medium,6,6.9
S3422,Ahmed,Brown,Mathematics,Female,18,89.26,High,63.61,55.21,96.31,72.22,50.6,80.97,69.82,C,26.2,High,Yes,Yes,Bachelor's,Low,9,4.6
S3423,Ali,Smith,Business,Female,22,84.86,Medium,86.43,46.24,99.15,58.46,89.8,89.81,78.32,C,26.8,High,Yes,Yes,High School,Medium,3,4.2
S3424,Omar,Jones,Business,Male,24,67.73,Low,98.46,59.35,67.71,97.74,61.8,81.41,77.75,C,6,Low,No,Yes,PhD,Low,9,5.2
S3425,Omar,Davis,Mathematics,Female,19,94.37,High,56.27,72.29,55.35,63.31,78.9,54.77,63.48,D,13.1,Medium,No,No,Bachelor's,Low,5,6.7
S3426,Omar,Jones,Mathematics,Female,23,98.79,High,82.18,98.42,82.93,89.92,60.1,77.14,81.78,B,26.3,High,Yes,No,None,High,5,7.8
S3427,Ahmed,Davis,Mathematics,Female,23,77.89,Medium,95.71,63.96,51.49,59.69,69.8,94.23,72.48,C,11.2,Medium,No,Yes,High School,High,6,8.9
S3428,Ahmed,Brown,Engineering,Male,24,78.29,Medium,81.18,53.2,74.12,71.16,43.2,93.4,69.38,C,29.4,High,Yes,Yes,Bachelor's,High,3,8.2
S3429,John,Smith,Engineering,Female,24,64.88,Low,80.87,50.01,63.59,74.52,92.6,79.25,73.47,C,17.2,Medium,Yes,No,High School,Medium,4,7.1
S3430,Maria,Smith,Engineering,Female,22,79.23,Medium,53.43,50.38,73.67,75.03,50.2,99.78,67.08,C,28.4,High,No,Yes,High School,Low,10,7.3
S3431,Liam,Davis,CS,Male,18,71.98,Medium,72.11,51.56,50.91,75.82,55.2,55.26,60.14,F,15.7,Medium,No,Yes,None,High,6,6.6
S3432,Sara,Brown,Engineering,Female,24,65.11,Low,73.75,85.74,52.58,61.25,52.5,73.93,66.63,C,13.1,Medium,No,No,None,High,5,6.2
S3433,Omar,Johnson,Mathematics,Male,21,53.36,Low,82.01,43.66,50.8,75.8,31.6,88.76,62.11,D,14.1,Medium,No,Yes,Master's,High,10,7.9
S3434,Emma,Jones,Engineering,Female,22,62.64,Low,99.81,99.84,80.96,74.09,23.1,57.05,72.48,C,27.1,High,No,Yes,Bachelor's,High,8,4.9
S3435,Maria,Jones,Mathematics,Male,19,59.89,Low,42.02,71.36,78,60.44,7.4,98.64,59.64,C,13.3,Medium,Yes,Yes,High School,Low,7,5.7
S3436,Emma,Williams,Business,Female,21,77.1,Medium,43.91,72.66,61.66,99.41,71.8,67.7,69.52,D,21.7,High,No,Yes,Master's,Low,1,8.9
S3437,John,Brown,CS,Female,19,80.08,Medium,44.68,61.45,82.33,93.28,28.9,67.51,63.03,D,16.7,Medium,No,Yes,None,Medium,6,6.9
S3438,John,Williams,CS,Female,20,80.43,Medium,84.58,81.42,94.21,94.38,38.9,60.66,75.69,C,28.5,High,No,Yes,PhD,High,5,6.5
S3439,John,Davis,Business,Male,19,69.41,Low,48.18,68.29,63.87,84.28,92,64.4,70.17,D,9,Low,No,Yes,High School,Low,10,8.3
S3440,Ali,Williams,Mathematics,Female,21,71.06,Medium,77.35,59.74,91.6,57.99,56.6,78.88,70.36,C,15.7,Medium,No,No,PhD,Low,9,7.8
S3441,Emma,Smith,CS,Male,20,91.71,High,59.48,55.91,83.13,78.4,9.7,71.47,59.68,D,8.1,Low,Yes,No,PhD,Medium,3,5.6
S3442,Maria,Jones,Engineering,Male,21,73.81,Medium,67.44,95.54,51.69,91.07,80,59.67,74.24,C,19.5,Medium,Yes,No,High School,High,4,7.1
S3443,Liam,Williams,Mathematics,Male,23,99.39,High,52.94,57.46,68.76,51.94,25.6,90.46,57.86,D,15.1,Medium,No,No,Master's,Medium,4,4.9
S3444,Maria,Smith,CS,Male,21,71.98,Medium,91.97,66.18,75.39,74.79,55.3,53.11,69.46,D,6.5,Low,Yes,No,Master's,High,4,4.3
S3445,Ahmed,Brown,Business,Female,20,82.48,Medium,75.17,61.02,86.58,69.81,51,91.73,72.55,C,26.2,High,Yes,No,High School,Low,9,8.9
S3446,Ahmed,Williams,Mathematics,Female,19,52.52,Low,96.67,45.17,64.36,60.61,23.8,63.75,59.06,D,14.4,Medium,Yes,Yes,Bachelor's,Low,8,7.7
